schema_version,source,video_id,video_url,comment_id,parent_comment_id,depth,is_reply,author_id,author_handle,display_name,text_raw,text_normalized,likes,reply_count,create_time,images,audio,sticker,image_count,audio_count,capture_method,capture_source,captured_at,collector_version,caption,hashtags,creator,video_create_time,exported_at
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7623057788084257544,,0,no,,sulung99.2,,G tau jodoh dimana repost aja lah😂,,0,0,1774881460,,,,0,0,api,api,2026-08-21T08:05:16.062383+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7628914518467478280,,0,no,,seaa.n1,,approve sih ❤️,,0,0,1776245091,,,,0,0,api,api,2026-08-21T08:05:16.062399+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621396450757821204,,0,no,,steven170845,,punya arah itu maksudnya gimana ya?,,0,0,1774494666,,,,0,0,api,api,2026-08-21T08:05:16.062416+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621721066998874896,,0,no,,vitovererra,,""" memberi bagian dari tanggung jawab "" "" memberi sesuai kemampuan """,,1,0,1774570248,,,,0,0,api,api,2026-08-21T08:05:16.062435+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7624350937029133057,,0,no,,wong_tulus2306,,okekkk siappp🥰,,1,0,1775182552,,,,0,0,api,api,2026-08-21T08:05:16.062453+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621203990139388693,,0,no,,aasuswatunkh,,bener bangettttt😍🥺 langgeng terus hubungannya ya kak,,0,0,1774449840,,,,0,0,api,api,2026-08-21T08:05:16.062482+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7642239677236462352,,0,no,,jaldinyo,,bismillah 🥰,,0,0,1779347596,,,,0,0,api,api,2026-08-21T08:05:16.062504+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621847051416732424,,0,no,,putria.paluwala,,"yang penting ada niat, inisiatif dan tanggung jawab !!!",,4,0,1774599568,,,,0,0,api,api,2026-08-21T08:05:16.062522+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621078114748613377,,0,no,,sifaaa.au,,"suka bgt sm positive thinking kamuu kaaa, lancar trs yaa😻",,2,0,1774420540,,,,0,0,api,api,2026-08-21T08:05:16.062539+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621349663400772373,,0,no,,santiakaka6,,"alhamdulilah dapet pasangan yg sama""paham sama hal ini🥰",,0,0,1774483771,,,,0,0,api,api,2026-08-21T08:05:16.062573+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621049756307817237,,0,no,,nunuy1412,,tag calon jodoh aku😂,,3,0,1774413934,,,,0,0,api,api,2026-08-21T08:05:16.062633+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621355275651646226,,0,no,,syariahmukhtr3,,nah ini ni penting,,1,0,1774485070,,,,0,0,api,api,2026-08-21T08:05:16.062666+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621578790469075733,,0,no,,adeloka_rst,,Ttep ak masalhin weh🥺,,0,0,1774537106,,,,0,0,api,api,2026-08-21T08:05:16.062689+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621185611945067285,,0,no,,ecps16,,"aku repost dl aja ya ka, belum ada cowo soalnya😅😅",,0,0,1774445563,,,,0,0,api,api,2026-08-21T08:05:16.062735+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7624377392598172434,,0,no,,040425_af,,cukup menghargai dan tanggung jawab itu perlu,,0,0,1775188710,,,,0,0,api,api,2026-08-21T08:05:16.062763+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7637712605721264903,,0,no,,agstrm4,,Iya lagi,,0,0,1778293557,,,,0,0,route,route,2026-08-21T08:05:19.050210+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621003419038237460,,0,no,,wahyuu_permadii,,pemikiran seperti ini keren seh🔥,,1,0,1774403157,,,,0,0,api,api,2026-08-21T08:05:21.191362+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7629212520431125249,,0,no,,mdnifachrr,,ini bener yups 😘,,0,0,1776314475,,,,0,0,api,api,2026-08-21T08:05:21.191412+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7622664776112505620,,0,no,,farazy26,,thiss❤️,,0,0,1774789959,,,,0,0,api,api,2026-08-21T08:05:21.191433+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7623695544464573191,,0,no,,rismey1405,,Ga nilai dari uang cuma pengin komunikasi nya ga buruk aja🥺,,1,0,1775029951,,,,0,0,api,api,2026-08-21T08:05:21.191451+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621423828732707604,,0,no,,boru.gurning17,,Kaaaaa sepemikiran bgt,,0,0,1774501030,,,,0,0,api,api,2026-08-21T08:05:21.191466+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621486579945554708,,0,no,,eskopisurga,,Se7!,,0,0,1774515643,,,,0,0,api,api,2026-08-21T08:05:21.191481+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7624008430475215623,,0,no,,sleepwell_h,,Noted,,0,0,1775102804,,,,0,0,api,api,2026-08-21T08:05:21.191501+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7622193871628829461,,0,no,,sadhennaaa,,Kak jadiin sound dong,,0,0,1774680325,,,,0,0,api,api,2026-08-21T08:05:21.191519+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621943848709440277,,0,no,,ainunaya,,benerr🥺,,0,0,1774622103,,,,0,0,api,api,2026-08-21T08:05:21.191536+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7622116948763493138,,0,no,,sweettr63,,Benerr krna udh terjadi di aku,,0,0,1774662410,,,,0,0,api,api,2026-08-21T08:05:21.191550+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621490079069078289,,0,no,,brownisenakkk,,that me?maybe,,0,0,1774516468,,,,0,0,api,api,2026-08-21T08:05:21.191564+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621038449915626247,,0,no,,fioofatma,,pengen tak repost 🥺,,0,0,1774411306,,,,0,0,api,api,2026-08-21T08:05:21.191578+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621175179133338375,,0,no,,jovitaputri042,,Mau kata-katanya dong kak,,0,0,1774443128,,,,0,0,api,api,2026-08-21T08:05:21.191592+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621336422806602503,,0,no,,ekaafhutri,,pemikirannya dewasa bgt 🥹,,1,0,1774480697,,,,0,0,api,api,2026-08-21T08:05:21.191606+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621366746310476551,,0,no,,lolagrande98,,Yessssssssssssssssssssss louder 💯,,0,0,1774487744,,,,0,0,api,api,2026-08-21T08:05:21.191619+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621925519932637972,,0,no,,hanifehanim,,valid.,,0,0,1774617993,,,,0,0,api,api,2026-08-21T08:05:21.191634+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621174723296363282,,0,no,,ironwomen4_,,setujuu,,0,0,1774443023,,,,0,0,api,api,2026-08-21T08:05:21.191648+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
